Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Jalen Williams,22,OKC,PF,71,71,2223,19.1,.621,.243,.223,1.9,11.8,7.1,21.3,1.7,1.9,10.1,23.7,4.5,2.7,7.3,.157,2.0,0.3,2.3,2.4,CPOY-12,31.3,7.5,14.0,.540,1.5,3.4,.427,6.1,10.6,.576,.592,2.5,3.1,.814,0.5,3.5,4.0,4.5,1.1,0.6,1.7,2.5,19.1,2024
P.J. Washington,25,2TM,PF,73,45,2221,12.2,.537,.509,.179,4.2,16.5,10.3,9.3,1.6,2.4,9.9,19.1,0.0,1.9,1.9,.040,-1.7,-0.4,-2.1,-0.1,,30.4,4.8,11.1,.436,1.8,5.7,.320,3.0,5.5,.558,.518,1.4,2.0,.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,2024
P.J. Washington,25,CHO,PF,44,17,1286,13.0,.545,.479,.185,4.5,16.1,10.1,11.5,1.5,2.3,10.7,21.2,0.0,0.8,0.8,.028,-1.7,-1.1,-2.8,-0.3,,30.4,4.8,11.1,.436,1.8,5.7,.320,3.0,5.5,.558,.518,1.4,2.0,.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,2024
P.J. Washington,25,DAL,PF,29,28,935,11.0,.522,.560,.169,3.7,17.1,10.5,6.2,1.7,2.5,8.5,16.3,0.0,1.1,1.1,.056,-1.8,0.7,-1.2,0.2,,30.4,4.8,11.1,.436,1.8,5.7,.320,3.0,5.5,.558,.518,1.4,2.0,.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,2024
Jaden Ivey,21,DET,SG,77,61,2217,12.4,.536,.379,.311,4.3,9.1,6.6,20.2,1.2,1.6,14.7,24.9,-0.5,1.0,0.5,.010,-1.4,-1.7,-3.1,-0.6,,28.8,5.4,12.6,.429,1.6,4.8,.336,3.8,7.8,.485,.492,2.9,3.9,.749,1.1,2.3,3.4,3.8,0.7,0.5,2.5,2.6,15.4,2024
Ayo Dosunmu,24,CHI,SG,76,37,2212,13.4,.604,.410,.146,2.7,8.3,5.5,15.6,1.5,1.7,11.9,17.2,2.6,1.5,4.1,.089,-0.6,-0.2,-0.8,0.7,,29.1,4.7,9.5,.501,1.6,3.9,.403,3.2,5.6,.568,.583,1.1,1.4,.810,0.7,2.1,2.8,3.2,0.9,0.5,1.4,2.2,12.2,2024
Zion Williamson,23,NOP,PF,70,70,2207,22.8,.610,.016,.452,6.2,14.2,10.2,26.5,1.7,2.1,12.8,29.7,4.7,2.8,7.5,.164,3.3,0.6,3.8,3.3,,31.5,8.9,15.6,.570,0.1,0.3,.333,8.8,15.4,.574,.573,5.0,7.1,.702,1.7,4.1,5.8,5.0,1.1,0.7,2.8,2.3,22.9,2024
Mike Conley,36,MIN,PG,76,76,2193,15.8,.627,.629,.174,2.0,9.0,5.6,28.4,2.0,0.7,12.8,16.0,5.0,3.3,8.2,.180,2.0,1.4,3.4,3.0,,28.9,3.9,8.5,.457,2.4,5.3,.442,1.5,3.1,.481,.595,1.3,1.5,.911,0.5,2.4,2.9,5.9,1.2,0.2,1.3,1.7,11.4,2024
Jeremy Sochan,20,SAS,PF,74,73,2193,11.4,.513,.293,.186,6.7,16.9,11.7,16.0,1.3,1.5,14.3,18.8,-0.5,1.9,1.4,.030,-2.8,-0.6,-3.4,-0.8,,29.6,4.6,10.5,.438,0.9,3.1,.308,3.6,7.4,.492,.483,1.5,1.9,.771,1.9,4.6,6.4,3.4,0.8,0.5,1.9,2.3,11.6,2024
Buddy Hield,31,2TM,SF,84,42,2160,13.3,.578,.668,.069,3.1,10.9,7.0,14.5,1.6,1.6,10.5,19.2,1.9,1.6,3.5,.077,1.0,-0.6,0.4,1.3,,25.7,4.4,10.1,.436,2.6,6.8,.386,1.8,3.4,.539,.565,0.6,0.7,.881,0.7,2.5,3.2,2.8,0.8,0.5,1.2,2.0,12.1,2024
Buddy Hield,31,IND,SF,52,28,1336,13.1,.586,.691,.064,2.9,11.3,7.1,12.9,1.5,1.8,10.4,18.6,1.2,0.8,2.0,.070,1.0,-0.8,0.2,0.7,,25.7,4.4,10.1,.436,2.6,6.8,.386,1.8,3.4,.539,.565,0.6,0.7,.881,0.7,2.5,3.2,2.8,0.8,0.5,1.2,2.0,12.1,2024
Buddy Hield,31,PHI,SG,32,14,824,13.6,.566,.634,.078,3.6,10.2,6.8,17.1,1.6,1.2,10.6,20.2,0.7,0.8,1.5,.088,1.0,-0.3,0.8,0.6,,25.7,4.4,10.1,.436,2.6,6.8,.386,1.8,3.4,.539,.565,0.6,0.7,.881,0.7,2.5,3.2,2.8,0.8,0.5,1.2,2.0,12.1,2024
CJ McCollum,32,NOP,PG,66,66,2159,17.9,.592,.528,.132,2.0,12.6,7.4,21.4,1.4,1.9,9.0,24.7,3.5,2.4,5.9,.132,3.3,-0.3,3.1,2.8,,32.7,7.3,16.0,.459,3.6,8.4,.429,3.7,7.5,.492,.572,1.7,2.1,.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,2024
Spencer Dinwiddie,30,2TM,PG,76,52,2152,11.7,.543,.575,.328,1.5,9.0,5.2,22.7,1.2,0.9,11.1,16.6,2.3,1.3,3.6,.081,-1.3,-0.6,-1.9,0.1,,28.3,3.3,8.4,.392,1.6,4.8,.337,1.7,3.6,.467,.489,2.2,2.8,.805,0.4,2.3,2.7,4.7,0.7,0.3,1.2,1.8,10.5,2024
Spencer Dinwiddie,30,BRK,PG,48,48,1474,13.5,.530,.557,.321,1.9,10.1,5.9,27.5,1.3,0.6,9.8,18.6,2.0,0.9,2.9,.095,-0.5,-0.8,-1.3,0.3,,28.3,3.3,8.4,.392,1.6,4.8,.337,1.7,3.6,.467,.489,2.2,2.8,.805,0.4,2.3,2.7,4.7,0.7,0.3,1.2,1.8,10.5,2024
Spencer Dinwiddie,30,LAL,PG,28,4,678,8.0,.586,.638,.355,0.7,6.7,3.9,12.2,0.9,1.7,15.1,12.2,0.3,0.4,0.7,.052,-3.2,-0.1,-3.2,-0.2,,28.3,3.3,8.4,.392,1.6,4.8,.337,1.7,3.6,.467,.489,2.2,2.8,.805,0.4,2.3,2.7,4.7,0.7,0.3,1.2,1.8,10.5,2024
Tre Jones,24,SAS,PG,77,48,2138,14.7,.591,.318,.197,2.9,11.8,7.3,30.8,1.7,0.3,15.1,15.2,3.4,1.6,4.9,.111,-0.4,0.1,-0.4,0.9,,27.8,3.9,7.8,.505,0.8,2.5,.335,3.1,5.3,.584,.558,1.3,1.5,.856,0.8,3.0,3.8,6.2,1.0,0.1,1.5,1.2,10.0,2024
Grant Williams,25,2TM,PF,76,43,2130,10.6,.588,.555,.231,4.4,12.2,8.3,11.3,1.0,1.6,14.1,15.9,1.3,1.3,2.6,.059,-1.9,-0.7,-2.6,-0.3,,28.0,3.6,8.0,.456,1.7,4.4,.375,2.0,3.5,.558,.560,1.4,1.8,.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,2024
Grant Williams,25,DAL,PF,47,33,1242,8.3,.560,.662,.174,4.1,10.8,7.4,8.2,0.9,1.9,13.4,13.6,0.4,1.0,1.3,.052,-2.7,-0.7,-3.4,-0.4,,28.0,3.6,8.0,.456,1.7,4.4,.375,2.0,3.5,.558,.560,1.4,1.8,.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,2024
Grant Williams,25,CHO,PF,29,10,888,13.9,.618,.438,.295,4.9,14.2,9.4,15.7,1.1,1.3,14.7,19.0,0.9,0.3,1.3,.070,-0.8,-0.7,-1.5,0.1,,28.0,3.6,8.0,.456,1.7,4.4,.375,2.0,3.5,.558,.560,1.4,1.8,.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,2024
Jaren Jackson Jr.,24,MEM,C,66,66,2124,17.4,.552,.315,.359,4.2,15.0,9.4,13.1,1.8,4.7,10.6,30.4,0.2,2.8,3.0,.067,0.0,0.4,0.4,1.3,,32.2,7.8,17.6,.444,1.8,5.5,.320,6.0,12.1,.501,.494,5.1,6.3,.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,2024
Tim Hardaway Jr.,31,DAL,SF,79,12,2120,12.1,.542,.612,.173,1.1,11.9,6.5,9.2,1.0,0.2,6.2,22.6,0.8,1.4,2.2,.050,-0.8,-2.1,-2.9,-0.5,6MOY-9,26.8,5.0,12.4,.402,2.7,7.6,.353,2.3,4.8,.478,.510,1.8,2.1,.852,0.3,2.9,3.2,1.8,0.5,0.1,0.9,1.3,14.4,2024
Nic Claxton,24,BRK,C,71,71,2116,18.7,.629,.009,.337,9.7,27.3,18.2,10.4,1.1,6.2,12.2,15.6,3.5,3.2,6.7,.152,-0.3,1.5,1.2,1.7,,29.8,5.2,8.2,.629,0.0,0.1,.200,5.1,8.1,.633,.630,1.5,2.8,.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,2024
Jaime Jaquez Jr.,22,MIA,SF,75,20,2113,12.9,.574,.290,.251,4.4,11.0,7.6,13.9,1.8,0.9,12.4,18.7,1.4,2.7,4.0,.092,-2.2,0.3,-1.9,0.1,"ROY-4,6MOY-9",28.2,4.5,9.3,.489,0.9,2.7,.322,3.7,6.6,.558,.536,1.9,2.3,.811,1.1,2.7,3.8,2.6,1.0,0.3,1.5,2.2,11.9,2024
Taurean Prince,29,LAL,PF,78,49,2108,8.8,.579,.622,.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,.043,-2.6,-0.2,-2.8,-0.4,,27.0,3.2,7.3,.442,1.8,4.6,.396,1.4,2.8,.519,.566,0.6,0.9,.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,2024
Victor Wembanyama,20,SAS,C,71,71,2106,23.1,.565,.332,.309,8.2,30.7,19.4,21.5,2.0,10.0,16.2,32.2,-0.7,4.4,3.7,.085,1.9,3.3,5.2,3.8,"ROY-1,DPOY-2,DEF1",29.7,7.8,16.7,.465,1.8,5.5,.325,6.0,11.2,.534,.519,4.1,5.2,.796,2.3,8.4,10.6,3.9,1.2,3.6,3.7,2.2,21.4,2024
Jaden McDaniels,23,MIN,SF,72,71,2105,9.4,.571,.406,.126,3.2,8.7,6.0,6.8,1.5,1.8,11.6,15.7,0.3,3.1,3.4,.077,-3.3,0.7,-2.6,-0.3,DEF2,29.2,4.3,8.7,.489,1.2,3.5,.337,3.1,5.2,.592,.557,0.8,1.1,.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3.0,10.5,2024
Brandon Ingram,26,NOP,SF,64,64,2103,18.2,.578,.238,.302,2.3,14.7,8.6,26.7,1.2,1.9,12.4,27.2,2.7,2.4,5.1,.117,1.4,-0.3,1.2,1.7,,32.9,7.8,15.9,.492,1.3,3.8,.355,6.5,12.1,.534,.534,3.8,4.8,.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,2024
Scottie Barnes,22,TOR,SG,60,60,2094,19.5,.566,.314,.266,7.3,18.9,13.0,26.2,1.7,3.7,13.6,24.8,2.3,2.0,4.3,.098,2.9,0.8,3.7,3.0,AS,34.9,7.5,15.7,.475,1.7,4.9,.341,5.8,10.8,.536,.528,3.3,4.2,.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2.0,19.9,2024
Jusuf Nurkić,29,PHO,C,76,76,2078,17.4,.559,.144,.416,12.8,31.7,22.8,19.9,1.9,3.4,19.1,19.1,2.0,3.8,5.8,.133,-1.0,2.1,1.1,1.6,,27.3,4.2,8.3,.510,0.3,1.2,.244,3.9,7.1,.555,.528,2.2,3.4,.640,2.9,8.1,11.0,4.0,1.1,1.1,2.3,3.3,10.9,2024
Myles Turner,27,IND,C,77,77,2076,19.3,.626,.356,.349,6.2,22.9,14.5,6.4,0.9,5.5,9.4,23.4,3.6,2.2,5.8,.134,1.0,-0.1,0.9,1.5,,27.0,6.2,11.8,.524,1.5,4.2,.358,4.7,7.6,.615,.587,3.2,4.1,.773,1.5,5.5,6.9,1.3,0.5,1.9,1.4,3.0,17.1,2024
Collin Sexton,25,UTA,SG,78,51,2075,19.9,.607,.313,.356,3.8,7.1,5.4,29.5,1.4,0.8,12.1,27.5,5.2,0.3,5.5,.127,3.8,-1.9,1.9,2.0,,26.6,6.5,13.3,.487,1.6,4.2,.394,4.8,9.1,.530,.549,4.1,4.7,.859,0.9,1.7,2.6,4.9,0.8,0.2,2.1,2.0,18.7,2024
Cam Thomas,22,BRK,SG,66,51,2075,16.1,.554,.333,.281,1.4,10.1,5.6,15.7,1.1,0.7,8.5,30.5,1.3,1.2,2.5,.058,0.7,-1.9,-1.2,0.4,,31.4,8.0,18.0,.442,2.2,6.0,.364,5.8,12.0,.481,.503,4.3,5.1,.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5,2024
Cade Cunningham,22,DET,PG,62,62,2074,17.1,.546,.287,.235,1.7,12.9,7.2,37.5,1.3,0.9,14.1,30.8,0.7,1.0,1.8,.041,2.0,-1.6,0.3,1.2,,33.5,8.5,18.8,.449,1.9,5.4,.355,6.5,13.4,.487,.500,3.8,4.4,.869,0.5,3.8,4.3,7.5,0.9,0.4,3.4,2.5,22.7,2024
Corey Kispert,24,WAS,SF,80,22,2067,12.8,.620,.605,.198,1.5,10.3,5.8,10.7,0.9,0.6,10.2,19.6,1.7,0.4,2.1,.048,-0.2,-2.0,-2.1,-0.1,,25.8,4.8,9.9,.486,2.3,6.0,.383,2.5,3.9,.643,.602,1.4,2.0,.726,0.4,2.4,2.8,2.0,0.5,0.2,1.2,1.8,13.4,2024
Saddiq Bey,24,ATL,SF,63,51,2062,13.1,.549,.514,.291,8.5,13.4,10.9,6.0,1.2,0.5,6.4,17.0,2.8,0.7,3.5,.081,0.1,-2.0,-1.8,0.1,,32.7,4.6,11.1,.416,1.8,5.7,.316,2.8,5.4,.522,.497,2.7,3.2,.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,1.4,13.7,2024
Kelly Oubre Jr.,28,PHI,SF,68,52,2055,13.5,.535,.370,.264,5.0,13.5,9.2,7.3,1.8,2.1,8.2,22.4,0.6,2.4,3.0,.070,-1.5,-0.7,-2.3,-0.1,,30.2,5.7,12.9,.441,1.5,4.8,.311,4.2,8.1,.517,.498,2.6,3.4,.750,1.4,3.6,5.0,1.5,1.1,0.7,1.3,2.9,15.4,2024
Alperen Şengün,21,HOU,C,63,63,2046,22.0,.585,.113,.358,9.5,21.5,15.4,25.2,1.8,2.1,12.5,27.0,3.8,3.1,6.9,.163,3.1,1.7,4.9,3.5,,32.5,8.4,15.6,.537,0.5,1.8,.297,7.8,13.8,.567,.553,3.9,5.6,.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,2024
Jimmy Butler,34,MIA,PF,60,60,2042,22.0,.626,.183,.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24.0,6.4,2.7,9.1,.214,3.9,0.7,4.6,3.4,,34.0,6.6,13.2,.499,1.0,2.4,.414,5.6,10.8,.519,.537,6.6,7.7,.858,1.8,3.6,5.3,5.0,1.3,0.3,1.7,1.1,20.8,2024
Alex Caruso,29,CHI,SG,71,57,2040,14.5,.613,.616,.177,3.3,11.8,7.5,16.4,2.9,3.5,14.9,14.7,2.3,2.6,4.9,.115,0.2,2.3,2.5,2.3,"DPOY-10,DEF2",28.7,3.6,7.6,.468,1.9,4.7,.408,1.6,2.9,.563,.593,1.0,1.4,.760,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1,2024
Terry Rozier,29,2TM,SG,61,60,2040,17.3,.555,.411,.198,1.9,12.0,6.8,27.5,1.5,1.0,8.9,25.9,2.3,1.6,3.9,.091,2.2,-0.7,1.5,1.8,,33.4,7.2,16.4,.443,2.4,6.7,.363,4.8,9.6,.498,.518,2.8,3.2,.869,0.6,3.5,4.0,5.6,1.0,0.3,1.7,1.7,19.8,2024
Terry Rozier,29,CHO,SG,30,30,1065,19.2,.574,.423,.235,1.7,10.9,6.2,31.3,1.5,1.1,9.7,27.8,1.6,0.4,2.0,.090,3.8,-1.5,2.3,1.1,,33.4,7.2,16.4,.443,2.4,6.7,.363,4.8,9.6,.498,.518,2.8,3.2,.869,0.6,3.5,4.0,5.6,1.0,0.3,1.7,1.7,19.8,2024
Terry Rozier,29,MIA,PG,31,30,975,15.1,.531,.396,.154,2.1,13.1,7.6,23.4,1.6,0.9,7.9,23.8,0.6,1.2,1.9,.092,0.4,0.3,0.7,0.7,,33.4,7.2,16.4,.443,2.4,6.7,.363,4.8,9.6,.498,.518,2.8,3.2,.869,0.6,3.5,4.0,5.6,1.0,0.3,1.7,1.7,19.8,2024
Keldon Johnson,24,SAS,SF,69,27,2038,14.2,.565,.426,.256,5.0,15.1,10.0,14.2,1.2,0.8,9.4,21.9,1.5,1.5,3.0,.071,-0.3,-1.4,-1.7,0.2,,29.5,5.7,12.5,.454,1.8,5.3,.346,3.8,7.2,.533,.527,2.5,3.2,.792,1.4,4.1,5.5,2.8,0.7,0.3,1.4,2.2,15.7,2024
Kyrie Irving,31,DAL,SG,58,58,2030,21.9,.608,.372,.186,2.4,13.2,7.8,23.8,1.7,1.2,8.0,28.1,4.9,2.0,6.9,.163,4.8,0.1,4.9,3.6,CPOY-7,35.0,9.7,19.5,.497,3.0,7.3,.411,6.7,12.2,.548,.573,3.3,3.6,.905,0.8,4.2,5.0,5.2,1.3,0.5,1.8,1.9,25.6,2024
Karl-Anthony Towns,28,MIN,PF,62,62,2026,18.8,.625,.344,.307,5.5,22.6,14.4,15.1,1.0,1.8,14.1,27.4,2.6,3.6,6.3,.148,1.6,0.9,2.5,2.3,AS,32.7,7.7,15.3,.504,2.2,5.3,.416,5.5,10.1,.550,.575,4.1,4.7,.873,1.5,6.8,8.3,3.0,0.7,0.7,2.9,3.3,21.8,2024
Jalen Suggs,22,ORL,SG,75,75,2025,14.1,.602,.539,.218,2.8,10.6,6.6,15.0,2.6,2.2,14.4,19.7,1.5,3.2,4.7,.112,-0.6,1.6,1.0,1.5,"DPOY-10,DEF2",27.0,4.5,9.5,.471,2.0,5.1,.397,2.4,4.4,.556,.578,1.6,2.1,.756,0.6,2.4,3.1,2.7,1.4,0.6,1.8,2.7,12.6,2024
Keyonte George,20,UTA,PG,75,44,2023,10.4,.533,.540,.274,0.8,10.6,5.7,23.1,0.9,0.3,17.1,22.8,-0.4,0.1,-0.3,-0.008,-1.5,-2.9,-4.4,-1.2,,27.0,4.3,10.9,.391,2.0,5.9,.334,2.3,5.0,.459,.482,2.5,3.0,.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,1.2,13.0,2024
Josh Giddey,21,OKC,SG,80,80,2011,16.6,.547,.287,.146,6.4,21.5,14.2,26.6,1.2,2.0,15.7,23.1,1.4,2.9,4.3,.102,1.0,0.4,1.5,1.8,,25.1,5.0,10.6,.475,1.0,3.0,.337,4.0,7.6,.530,.523,1.3,1.6,.806,1.4,5.0,6.4,4.8,0.6,0.6,2.1,1.4,12.3,2024
Bobby Portis,28,MIL,PF,82,4,2008,17.5,.581,.268,.135,7.9,24.8,16.6,7.8,1.6,1.4,8.6,22.9,2.1,2.6,4.7,.112,0.0,-0.8,-0.8,0.6,6MOY-3,24.5,5.7,11.2,.508,1.2,3.0,.407,4.5,8.2,.545,.562,1.2,1.5,.790,1.7,5.7,7.4,1.3,0.8,0.4,1.1,2.3,13.8,2024
Aaron Nesmith,24,IND,SF,72,47,1995,12.8,.631,.526,.216,3.6,12.0,7.8,6.6,1.5,2.0,8.4,16.0,2.8,1.3,4.1,.098,-0.3,-0.2,-0.5,0.8,,27.7,4.4,8.8,.496,1.9,4.6,.419,2.4,4.2,.581,.606,1.5,1.9,.781,0.9,2.9,3.8,1.5,0.9,0.7,0.9,3.3,12.2,2024
Gary Trent Jr.,25,TOR,SG,71,41,1994,12.0,.548,.535,.113,1.4,9.2,5.2,8.6,1.9,0.4,5.0,20.0,0.8,0.9,1.7,.040,-1.2,-1.4,-2.6,-0.3,,28.1,5.1,11.9,.426,2.5,6.4,.393,2.6,5.5,.464,.531,1.0,1.4,.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,2024
Norman Powell,30,LAC,SG,76,3,1990,13.9,.626,.500,.224,0.9,9.8,5.5,5.9,1.1,1.0,7.3,20.0,2.8,1.3,4.1,.099,0.4,-1.2,-0.8,0.6,6MOY-4,26.2,4.9,10.1,.486,2.2,5.1,.435,2.7,5.1,.536,.594,1.9,2.3,.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,2024
Immanuel Quickley,24,2TM,SG,68,38,1985,16.7,.577,.484,.274,0.9,13.7,7.2,24.6,1.2,0.5,9.2,23.8,3.5,1.2,4.7,.115,2.2,-0.9,1.3,1.7,,29.2,5.7,13.1,.434,2.5,6.4,.395,3.2,6.8,.471,.530,3.1,3.6,.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,1.8,17.0,2024
Immanuel Quickley,24,NYK,SG,30,0,720,17.1,.598,.484,.281,0.8,11.3,6.0,15.9,1.1,0.4,7.6,24.4,1.6,0.6,2.2,.149,2.7,-0.2,2.5,0.8,,29.2,5.7,13.1,.434,2.5,6.4,.395,3.2,6.8,.471,.530,3.1,3.6,.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,1.8,17.0,2024
Immanuel Quickley,24,TOR,PG,38,38,1265,16.5,.564,.485,.270,1.0,15.1,7.9,29.5,1.3,0.5,10.1,23.5,1.9,0.6,2.5,.095,1.9,-1.3,0.6,0.8,,29.2,5.7,13.1,.434,2.5,6.4,.395,3.2,6.8,.471,.530,3.1,3.6,.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,1.8,17.0,2024
Brandin Podziemski,20,GSW,SG,74,28,1968,13.0,.540,.392,.132,6.6,16.7,11.7,18.1,1.5,0.6,12.2,15.4,2.1,2.0,4.1,.100,-0.5,0.4,-0.1,0.9,ROY-5,26.6,3.7,8.1,.454,1.2,3.2,.385,2.4,4.9,.499,.529,0.7,1.1,.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,2024
Naz Reid,24,MIN,PF,81,14,1964,16.0,.595,.479,.174,4.4,19.3,12.2,8.3,1.6,3.3,10.8,23.1,1.1,3.8,4.9,.120,0.4,1.1,1.5,1.7,6MOY-1,24.2,5.0,10.5,.477,2.1,5.0,.414,2.9,5.5,.535,.576,1.3,1.8,.736,0.9,4.3,5.2,1.3,0.8,0.9,1.4,2.1,13.5,2024
Caris LeVert,29,CLE,SG,68,10,1958,14.6,.524,.405,.245,2.3,13.7,8.0,25.7,1.9,1.6,11.4,23.1,1.0,2.6,3.6,.088,-0.6,0.8,0.2,1.1,,28.8,5.1,12.1,.421,1.6,4.9,.325,3.5,7.2,.486,.487,2.3,3.0,.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,14.0,2024
Royce O'Neale,30,2TM,SF,79,14,1954,11.1,.548,.783,.065,3.4,17.9,10.7,15.0,1.5,2.0,11.6,13.9,1.3,2.1,3.4,.085,-1.0,1.0,0.0,1.0,,24.7,2.7,6.8,.397,2.0,5.3,.370,0.7,1.5,.496,.542,0.3,0.4,.686,0.8,4.0,4.8,2.8,0.7,0.6,0.9,2.2,7.7,2024
Royce O'Neale,30,BRK,SF,49,6,1202,10.4,.544,.815,.068,3.4,17.1,10.1,15.5,1.3,2.2,13.2,13.9,0.6,1.2,1.8,.070,-1.6,0.8,-0.7,0.4,,24.7,2.7,6.8,.397,2.0,5.3,.370,0.7,1.5,.496,.542,0.3,0.4,.686,0.8,4.0,4.8,2.8,0.7,0.6,0.9,2.2,7.7,2024
Royce O'Neale,30,PHO,SF,30,8,752,12.3,.555,.734,.061,3.5,19.2,11.7,14.3,1.8,1.8,9.1,13.9,0.8,0.9,1.7,.108,-0.2,1.4,1.3,0.6,,24.7,2.7,6.8,.397,2.0,5.3,.370,0.7,1.5,.496,.542,0.3,0.4,.686,0.8,4.0,4.8,2.8,0.7,0.6,0.9,2.2,7.7,2024
Jonathan Kuminga,21,GSW,PF,74,46,1949,17.0,.598,.191,.347,5.2,14.4,9.8,12.5,1.4,1.7,10.9,24.1,2.7,1.9,4.6,.113,0.0,-0.4,-0.4,0.8,,26.3,6.2,11.6,.529,0.7,2.2,.321,5.4,9.4,.578,.560,3.0,4.0,.746,1.2,3.6,4.8,2.2,0.7,0.5,1.6,2.3,16.1,2024
Donovan Mitchell,27,CLE,SG,55,55,1942,22.1,.595,.454,.292,2.7,13.4,8.1,28.3,2.6,1.4,11.1,31.4,3.6,2.9,6.4,.159,4.6,1.2,5.8,3.9,AS,35.3,9.1,19.8,.462,3.3,9.0,.368,5.8,10.8,.539,.545,5.0,5.8,.865,0.8,4.3,5.1,6.1,1.8,0.5,2.8,2.1,26.6,2024
Trae Young,25,ATL,PG,54,54,1942,20.3,.585,.465,.404,1.2,7.3,4.2,45.1,1.8,0.5,16.5,30.5,4.0,0.6,4.6,.114,4.9,-2.3,2.6,2.2,AS,36.0,8.0,18.7,.430,3.2,8.7,.373,4.8,10.0,.479,.516,6.4,7.5,.855,0.4,2.3,2.8,10.8,1.3,0.2,4.4,2.0,25.7,2024
Dorian Finney-Smith,30,BRK,PF,68,56,1934,10.1,.546,.658,.090,6.0,12.1,9.0,7.6,1.4,1.8,10.0,13.2,1.0,1.6,2.6,.065,-2.0,-0.1,-2.0,0.0,,28.4,3.2,7.5,.421,1.7,4.9,.348,1.4,2.6,.560,.535,0.5,0.7,.717,1.6,3.1,4.7,1.6,0.8,0.6,0.9,2.2,8.5,2024
Tyus Jones,27,WAS,PG,66,66,1933,16.5,.578,.384,.060,1.1,9.0,5.0,34.6,1.7,0.8,8.8,16.3,3.9,0.7,4.5,.113,1.5,-0.9,0.7,1.3,,29.3,4.9,10.1,.489,1.6,3.9,.414,3.3,6.2,.537,.569,0.5,0.6,.800,0.3,2.4,2.7,7.3,1.1,0.3,1.0,0.7,12.0,2024
Jonas Valančiūnas,31,NOP,C,82,82,1925,19.8,.619,.167,.285,10.9,30.6,20.9,13.3,0.8,3.5,12.1,20.8,3.9,3.1,7.1,.177,0.7,0.5,1.2,1.6,,23.5,4.9,8.8,.559,0.5,1.5,.308,4.5,7.3,.609,.585,2.0,2.5,.785,2.3,6.5,8.8,2.1,0.4,0.8,1.4,2.7,12.2,2024
Nickeil Alexander-Walker,25,MIN,SG,82,20,1921,10.9,.578,.623,.121,2.2,7.5,4.9,14.5,1.6,1.9,11.8,14.8,1.5,2.8,4.3,.107,-1.1,1.3,0.2,1.1,,23.4,2.9,6.6,.439,1.6,4.1,.391,1.3,2.5,.517,.560,0.6,0.8,.800,0.4,1.6,2.0,2.5,0.8,0.5,0.9,1.7,8.0,2024
Andrew Wiggins,28,GSW,SF,71,59,1920,12.7,.544,.326,.242,6.2,11.8,9.0,8.6,1.1,1.9,9.2,20.9,1.2,1.6,2.8,.070,-1.4,-1.2,-2.5,-0.3,,27.0,5.0,11.0,.453,1.3,3.6,.358,3.7,7.4,.498,.511,2.0,2.7,.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,13.2,2024
