Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Carl Landry,26,2TM,PF,80,29,2469,19.0,.600,.003,.459,8.5,13.4,10.9,4.6,1.1,1.9,10.8,22.5,5.8,1.9,7.7,.150,1.2,-0.4,0.8,1.7,6MOY-8,30.9,6.2,11.6,.536,0.0,0.0,.333,6.2,11.6,.537,.537,4.3,5.3,.806,2.4,3.5,5.9,0.8,0.7,0.8,1.7,2.9,16.8,2010
Carl Landry,26,HOU,PF,52,1,1415,21.1,.621,.000,.507,9.5,13.8,11.6,5.0,1.0,2.4,11.3,23.8,4.1,1.3,5.4,.184,2.0,-0.1,1.9,1.4,,30.9,6.2,11.6,.536,0.0,0.0,.333,6.2,11.6,.537,.537,4.3,5.3,.806,2.4,3.5,5.9,0.8,0.7,0.8,1.7,2.9,16.8,2010
Carl Landry,26,SAC,PF,28,28,1054,16.0,.568,.008,.388,7.1,12.8,9.9,4.1,1.3,1.2,10.1,20.7,1.6,0.6,2.3,.105,0.1,-0.8,-0.8,0.3,,30.9,6.2,11.6,.536,0.0,0.0,.333,6.2,11.6,.537,.537,4.3,5.3,.806,2.4,3.5,5.9,0.8,0.7,0.8,1.7,2.9,16.8,2010
Marvin Williams,23,ATL,SF,81,81,2468,13.0,.540,.199,.324,5.0,14.8,9.8,5.6,1.4,1.4,8.7,15.5,3.1,2.6,5.7,.112,-0.4,0.1,-0.4,1.0,,30.5,3.7,8.2,.455,0.5,1.6,.303,3.2,6.6,.492,.485,2.2,2.7,.819,1.3,3.8,5.1,1.1,0.8,0.6,0.9,2.0,10.1,2010
Al Jefferson,25,MIN,C,76,76,2463,19.0,.524,.004,.236,8.0,24.2,16.0,10.0,1.3,3.0,9.9,24.3,2.3,2.3,4.6,.090,0.7,-0.4,0.4,1.5,,32.4,7.4,14.8,.498,0.0,0.1,.000,7.4,14.8,.500,.498,2.4,3.5,.680,2.4,6.9,9.3,1.8,0.8,1.3,1.8,2.7,17.1,2010
Jamal Crawford,29,ATL,SG,79,0,2460,18.4,.573,.386,.285,1.6,8.0,4.8,16.1,1.3,0.4,9.9,25.8,5.6,1.7,7.3,.143,3.5,-1.1,2.4,2.7,6MOY-1,31.1,6.3,14.0,.449,2.1,5.4,.382,4.2,8.6,.491,.523,3.4,4.0,.857,0.4,2.1,2.5,3.0,0.8,0.2,1.7,1.7,18.0,2010
Tim Duncan,33,SAS,C,78,77,2438,24.7,.560,.010,.346,10.8,26.8,18.9,17.8,1.0,3.5,10.1,26.0,6.4,4.5,10.9,.215,4.4,1.8,6.1,5.0,"DPOY-14,AS,NBA3,DEF2",31.3,7.2,13.9,.518,0.0,0.1,.182,7.2,13.7,.522,.519,3.5,4.8,.725,2.8,7.3,10.1,3.2,0.6,1.5,1.8,1.9,17.9,2010
Grant Hill,37,PHO,SF,81,81,2430,14.0,.561,.114,.357,3.6,16.3,10.3,11.2,1.2,1.0,11.7,16.8,3.7,1.8,5.5,.109,0.3,0.3,0.6,1.6,,30.0,4.1,8.7,.478,0.4,1.0,.438,3.7,7.7,.483,.503,2.5,3.1,.817,0.9,4.6,5.5,2.4,0.7,0.4,1.3,2.0,11.3,2010
Brandon Roy,25,POR,SG,65,65,2419,21.3,.568,.213,.424,3.7,10.9,7.3,23.1,1.4,0.5,9.5,26.7,7.0,2.1,9.1,.180,4.7,0.0,4.7,4.1,"AS,NBA3",37.2,7.6,16.0,.473,1.1,3.4,.330,6.4,12.6,.512,.508,5.3,6.8,.780,1.1,3.3,4.4,4.7,0.9,0.2,2.0,2.1,21.5,2010
Paul Pierce,32,BOS,SF,71,71,2411,18.2,.613,.303,.499,2.0,13.4,7.9,15.1,1.8,1.0,13.6,23.8,5.0,3.3,8.3,.165,2.3,0.7,3.0,3.0,AS,34.0,5.8,12.2,.472,1.5,3.7,.414,4.2,8.5,.497,.535,5.2,6.1,.852,0.5,3.8,4.4,3.1,1.2,0.4,2.3,2.8,18.3,2010
Antawn Jamison,33,2TM,PF,66,64,2406,17.3,.529,.238,.290,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,3.0,2.8,5.8,.115,1.1,-0.9,0.2,1.3,,36.5,7.2,15.7,.461,1.3,3.7,.344,6.0,12.0,.498,.502,2.9,4.5,.647,2.1,6.3,8.4,1.3,1.1,0.3,1.4,2.7,18.7,2010
Antawn Jamison,33,WAS,PF,41,41,1595,17.5,.528,.240,.310,7.0,19.3,13.1,5.8,1.4,0.4,7.1,24.3,2.3,1.4,3.7,.112,1.7,-1.4,0.3,0.9,,36.5,7.2,15.7,.461,1.3,3.7,.344,6.0,12.0,.498,.502,2.9,4.5,.647,2.1,6.3,8.4,1.3,1.1,0.3,1.4,2.7,18.7,2010
Antawn Jamison,33,CLE,PF,25,23,811,16.7,.530,.235,.247,5.7,21.8,14.2,6.8,1.8,1.1,7.5,23.1,0.7,1.4,2.1,.122,0.0,0.0,0.0,0.4,,36.5,7.2,15.7,.461,1.3,3.7,.344,6.0,12.0,.498,.502,2.9,4.5,.647,2.1,6.3,8.4,1.3,1.1,0.3,1.4,2.7,18.7,2010
Pau Gasol,29,LAL,C,65,65,2403,22.9,.593,.006,.429,11.4,22.7,17.1,15.0,0.8,3.5,12.5,21.4,6.8,4.2,11.0,.220,3.7,1.3,4.9,4.2,"AS,NBA3",37.0,7.0,13.0,.536,0.0,0.1,.000,7.0,12.9,.539,.536,4.4,5.6,.790,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,2010
Shawn Marion,31,DAL,SF,75,75,2385,14.7,.535,.024,.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,2.1,2.8,5.0,.100,-0.5,0.1,-0.5,0.9,DPOY-13,31.8,5.3,10.4,.508,0.0,0.3,.158,5.2,10.1,.516,.510,1.4,1.9,.755,2.1,4.3,6.4,1.4,0.9,0.8,1.3,1.9,12.0,2010
Courtney Lee,24,NJN,SG,71,66,2375,12.8,.525,.290,.197,2.8,9.7,6.1,9.0,2.1,0.6,8.3,17.7,1.8,1.3,3.1,.063,-1.0,-0.4,-1.4,0.4,,33.5,4.8,10.9,.436,1.1,3.2,.338,3.7,7.7,.476,.485,1.9,2.2,.869,0.8,2.7,3.5,1.7,1.3,0.3,1.1,1.8,12.5,2010
Emeka Okafor,27,NOH,C,82,82,2370,16.5,.547,.000,.418,12.2,24.7,18.4,3.5,1.2,4.1,12.5,17.1,2.6,2.8,5.5,.111,-0.9,-0.3,-1.2,0.4,,28.9,4.2,8.0,.530,0.0,0.0,,4.2,8.0,.530,.530,1.9,3.3,.562,3.1,6.0,9.0,0.7,0.7,1.5,1.4,2.7,10.4,2010
Rashard Lewis,30,ORL,PF,72,72,2369,14.0,.573,.525,.224,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,3.1,3.4,6.5,.132,0.9,0.8,1.8,2.3,,32.9,4.9,11.2,.435,2.3,5.9,.397,2.5,5.3,.476,.539,2.0,2.5,.806,0.9,3.6,4.4,1.5,1.1,0.4,1.5,2.5,14.1,2010
Mo Williams,27,CLE,PG,69,68,2359,16.1,.580,.434,.232,1.5,8.6,5.2,25.0,1.6,0.7,15.5,22.0,4.0,2.7,6.7,.136,2.2,-0.4,1.8,2.3,,34.2,5.5,12.4,.442,2.3,5.4,.429,3.2,7.0,.452,.535,2.6,2.9,.894,0.4,2.6,3.0,5.3,1.0,0.3,2.5,2.5,15.8,2010
Jason Thompson,23,SAC,C,75,58,2357,14.5,.518,.013,.353,10.8,20.3,15.5,8.3,0.9,2.3,13.3,19.6,1.9,2.0,4.0,.081,-1.6,-0.8,-2.4,-0.2,,31.4,4.9,10.5,.472,0.0,0.1,.100,4.9,10.3,.477,.473,2.6,3.7,.715,3.0,5.5,8.5,1.7,0.5,1.0,1.9,3.7,12.5,2010
Brendan Haywood,30,2TM,C,77,67,2355,16.1,.588,.002,.499,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,3.7,3.0,6.7,.137,-0.3,0.2,-0.1,1.1,DPOY-17,30.6,3.6,6.4,.562,0.0,0.0,.000,3.6,6.4,.563,.562,2.0,3.2,.620,3.6,5.7,9.3,0.6,0.3,2.1,1.3,2.7,9.1,2010
Brendan Haywood,30,WAS,C,49,48,1614,16.2,.591,.000,.472,14.1,22.2,18.1,1.7,0.6,4.8,14.2,13.2,2.6,1.9,4.5,.133,-0.2,-0.2,-0.4,0.7,,30.6,3.6,6.4,.562,0.0,0.0,.000,3.6,6.4,.563,.562,2.0,3.2,.620,3.6,5.7,9.3,0.6,0.3,2.1,1.3,2.7,9.1,2010
Brendan Haywood,30,DAL,C,28,19,741,16.1,.582,.006,.558,12.2,19.9,16.1,5.0,0.6,5.8,14.1,14.0,1.1,1.1,2.2,.144,-0.4,1.0,0.6,0.5,,30.6,3.6,6.4,.562,0.0,0.0,.000,3.6,6.4,.563,.562,2.0,3.2,.620,3.6,5.7,9.3,0.6,0.3,2.1,1.3,2.7,9.1,2010
Thabo Sefolosha,25,OKC,SG,82,82,2348,9.8,.509,.297,.202,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,0.6,3.4,4.0,.082,-1.9,2.0,0.1,1.3,"DPOY-8,DEF2",28.6,2.4,5.4,.440,0.5,1.6,.313,1.9,3.8,.494,.486,0.7,1.1,.674,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6.0,2010
Troy Murphy,29,IND,PF,72,69,2344,18.0,.585,.410,.237,6.0,28.5,17.2,10.6,1.5,1.0,10.0,18.8,4.1,3.7,7.8,.159,2.4,0.6,2.9,2.9,,32.6,5.3,11.3,.472,1.8,4.6,.384,3.6,6.7,.533,.551,2.1,2.7,.798,1.8,8.4,10.2,2.1,1.0,0.5,1.4,2.4,14.6,2010
Jonny Flynn,20,MIN,PG,81,81,2339,13.0,.511,.226,.284,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,-0.6,0.7,0.1,.002,-0.8,-2.1,-2.9,-0.5,ROY-5,28.9,4.9,11.8,.417,1.0,2.7,.358,4.0,9.1,.434,.457,2.8,3.3,.826,0.3,2.1,2.4,4.4,1.0,0.0,2.9,1.2,13.5,2010
Michael Beasley,21,MIA,PF,78,78,2328,16.1,.505,.098,.231,6.3,18.8,12.6,7.8,1.8,1.7,10.3,25.8,0.8,3.8,4.6,.095,-0.9,0.1,-0.8,0.7,,29.8,6.0,13.3,.450,0.4,1.3,.275,5.6,12.0,.469,.463,2.5,3.1,.800,1.6,4.8,6.4,1.3,1.0,0.6,1.7,2.8,14.8,2010
Earl Watson,30,IND,PG,79,52,2322,10.9,.517,.351,.323,2.5,8.8,5.6,25.6,2.2,0.5,22.6,14.7,0.3,2.3,2.6,.055,-2.6,0.3,-2.3,-0.2,,29.4,2.8,6.6,.426,0.7,2.3,.288,2.2,4.3,.500,.476,1.5,2.1,.710,0.7,2.4,3.0,5.1,1.3,0.2,2.2,2.3,7.8,2010
Wilson Chandler,22,NYK,SG,65,64,2320,13.7,.534,.174,.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,1.8,0.9,2.7,.057,-1.0,-1.1,-2.1,0.0,,35.7,6.3,13.2,.479,0.6,2.3,.267,5.7,10.9,.524,.502,2.0,2.5,.806,1.4,3.9,5.4,2.1,0.7,0.8,1.7,2.8,15.3,2010
Marcus Camby,35,2TM,PF,74,74,2314,17.9,.501,.014,.244,12.7,31.9,22.2,12.3,2.2,4.8,14.1,12.8,2.5,4.3,6.8,.142,0.7,2.6,3.3,3.1,DPOY-10,31.3,3.2,6.8,.475,0.0,0.1,.286,3.2,6.7,.478,.477,1.1,1.6,.639,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5,2010
Marcus Camby,35,LAC,PF,51,51,1596,18.3,.497,.017,.256,12.0,32.9,22.4,14.4,2.2,4.6,13.9,13.0,1.7,2.8,4.6,.137,0.8,2.7,3.5,2.2,,31.3,3.2,6.8,.475,0.0,0.1,.286,3.2,6.7,.478,.477,1.1,1.6,.639,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5,2010
Marcus Camby,35,POR,C,23,23,718,17.0,.511,.007,.214,14.2,29.9,22.0,7.5,2.0,5.2,14.5,12.3,0.8,1.5,2.3,.152,0.4,2.5,2.9,0.9,,31.3,3.2,6.8,.475,0.0,0.1,.286,3.2,6.7,.478,.477,1.1,1.6,.639,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5,2010
Vince Carter,33,ORL,SG,75,74,2310,17.1,.541,.319,.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,4.4,3.0,7.4,.154,1.6,0.4,2.0,2.3,,30.8,5.8,13.5,.428,1.6,4.3,.367,4.2,9.2,.456,.486,3.4,4.1,.840,0.4,3.5,3.9,3.1,0.7,0.2,1.4,2.5,16.6,2010
Elton Brand,30,PHI,PF,76,57,2297,15.7,.518,.001,.272,9.0,14.7,11.8,7.9,1.9,2.7,12.0,21.7,1.6,1.9,3.5,.073,-1.1,-0.7,-1.8,0.1,,30.2,5.4,11.3,.480,0.0,0.0,.000,5.4,11.3,.481,.480,2.3,3.1,.738,2.4,3.7,6.1,1.4,1.1,1.1,1.7,3.1,13.1,2010
Anthony Parker,34,CLE,SG,81,81,2289,9.9,.576,.549,.200,1.6,10.0,6.0,9.9,1.4,0.6,12.1,12.0,2.3,2.6,4.9,.103,-1.0,0.7,-0.3,1.0,,28.3,2.5,5.9,.434,1.3,3.2,.414,1.2,2.6,.458,.547,0.9,1.2,.789,0.4,2.5,2.9,1.9,0.8,0.2,0.9,1.9,7.3,2010
Carlos Delfino,27,MIL,SF,75,66,2279,12.9,.526,.499,.163,2.4,18.0,9.8,14.0,1.8,0.7,13.2,18.0,1.1,3.7,4.8,.101,-0.1,1.5,1.5,2.0,,30.4,4.0,9.8,.408,1.8,4.9,.367,2.2,4.9,.450,.500,1.2,1.6,.782,0.7,4.6,5.3,2.7,1.1,0.3,1.6,1.8,11.0,2010
Danny Granger,26,IND,SF,62,62,2278,19.8,.564,.385,.376,3.2,13.3,8.2,13.6,2.0,1.6,10.6,28.7,3.5,2.7,6.2,.131,3.1,0.0,3.1,2.9,,36.7,7.9,18.4,.428,2.5,7.1,.361,5.3,11.3,.471,.498,5.9,6.9,.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3.0,24.1,2010
Paul Millsap,24,UTA,PF,82,8,2277,16.7,.573,.013,.369,9.9,18.9,14.5,8.9,1.4,3.5,12.2,18.7,3.7,3.5,7.2,.151,-0.4,0.8,0.4,1.4,6MOY-7,27.8,4.7,8.7,.538,0.0,0.1,.111,4.7,8.6,.543,.538,2.2,3.2,.693,2.3,4.5,6.8,1.6,0.8,1.2,1.4,3.5,11.6,2010
George Hill,23,SAS,PG,78,43,2276,14.7,.572,.255,.321,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19.0,4.1,2.6,6.7,.142,0.0,0.9,0.9,1.7,,29.2,4.5,9.5,.478,1.0,2.4,.399,3.6,7.1,.505,.529,2.3,3.0,.772,0.5,2.1,2.6,2.9,0.9,0.3,1.3,2.8,12.4,2010
Hedo Türkoğlu,30,TOR,SF,74,69,2272,13.3,.540,.429,.335,2.2,15.2,8.9,19.5,1.2,1.1,13.9,18.1,2.6,0.8,3.4,.071,0.7,-0.4,0.4,1.4,,30.7,3.7,9.1,.409,1.5,3.9,.374,2.3,5.2,.436,.490,2.4,3.1,.774,0.6,4.1,4.6,4.1,0.7,0.4,1.7,3.0,11.3,2010
Andray Blatche,23,WAS,PF,81,36,2256,17.6,.519,.044,.234,7.9,18.2,13.0,13.8,2.0,2.4,14.2,25.8,0.8,2.6,3.4,.073,0.2,0.4,0.6,1.5,,27.9,5.9,12.3,.478,0.2,0.5,.295,5.7,11.8,.487,.485,2.1,2.9,.744,2.0,4.3,6.3,2.1,1.0,0.9,2.2,2.7,14.1,2010
Jarrett Jack,26,TOR,PG,82,43,2243,16.3,.599,.297,.359,1.6,9.8,5.8,27.7,1.4,0.2,17.3,19.1,4.5,0.2,4.8,.102,2.0,-1.6,0.4,1.4,,27.4,3.9,8.2,.481,1.0,2.4,.412,2.9,5.8,.511,.542,2.5,2.9,.842,0.4,2.3,2.7,5.0,0.7,0.1,2.0,1.8,11.4,2010
Jonas Jerebko,22,DET,PF,80,73,2232,13.9,.545,.191,.292,9.9,16.5,13.0,4.2,1.9,1.1,10.8,15.7,2.9,1.5,4.4,.095,-0.7,-0.6,-1.3,0.4,,27.9,3.6,7.5,.481,0.5,1.4,.313,3.2,6.1,.520,.511,1.6,2.2,.710,2.4,3.6,6.0,0.7,1.0,0.4,1.0,2.9,9.3,2010
Andrew Bogut,25,MIL,C,69,69,2229,20.7,.540,.002,.260,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,2.6,4.8,7.5,.161,0.8,2.2,3.1,2.8,"DPOY-7,NBA3",32.3,6.9,13.2,.520,0.0,0.0,.000,6.9,13.2,.521,.520,2.2,3.4,.629,3.0,7.1,10.2,1.8,0.6,2.5,1.9,3.2,15.9,2010
Eric Gordon,21,LAC,SG,62,60,2229,14.1,.571,.409,.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,2.3,0.9,3.2,.069,0.1,-1.0,-0.9,0.6,,36.0,5.7,12.6,.449,1.9,5.2,.371,3.8,7.5,.503,.525,3.6,4.8,.742,0.4,2.2,2.6,3.0,1.1,0.2,2.3,1.5,16.9,2010
Derek Fisher,35,LAL,PG,82,82,2227,9.3,.499,.401,.237,1.3,7.2,4.3,12.9,2.1,0.3,11.2,14.0,1.2,2.7,3.9,.085,-2.9,1.3,-1.7,0.2,,27.2,2.6,6.8,.380,1.0,2.7,.348,1.6,4.1,.401,.450,1.4,1.6,.856,0.3,1.8,2.1,2.5,1.1,0.1,1.0,2.5,7.5,2010
Arron Afflalo,24,DEN,SG,82,75,2221,10.9,.576,.426,.168,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,2.8,1.4,4.3,.092,-0.2,-0.2,-0.4,0.9,DPOY-17,27.1,3.3,7.1,.465,1.3,3.0,.434,2.0,4.1,.488,.557,0.9,1.2,.735,0.7,2.4,3.1,1.7,0.6,0.4,0.9,2.7,8.8,2010
Devin Harris,26,NJN,PG,64,61,2221,16.2,.512,.245,.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,1.5,1.2,2.7,.057,0.7,-1.5,-0.8,0.7,,34.7,5.6,13.8,.403,0.9,3.4,.276,4.6,10.4,.444,.437,4.8,6.0,.798,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9,2010
Ryan Gomes,27,MIN,SF,76,64,2210,12.1,.528,.272,.172,3.8,14.0,8.8,8.8,1.4,0.5,10.8,17.4,1.5,0.9,2.4,.052,-1.0,-0.8,-1.8,0.1,,29.1,4.3,9.6,.447,1.0,2.6,.372,3.3,7.0,.475,.497,1.4,1.7,.825,1.0,3.6,4.6,1.6,0.8,0.2,1.3,2.0,10.9,2010
Taj Gibson,24,CHI,PF,82,70,2204,13.8,.521,.000,.278,11.6,19.2,15.4,5.0,1.2,3.6,13.9,16.7,1.2,3.5,4.7,.103,-2.4,0.5,-2.0,0.0,ROY-5,26.9,3.8,7.7,.494,0.0,0.0,,3.8,7.7,.494,.494,1.4,2.1,.646,2.8,4.7,7.5,0.9,0.6,1.3,1.4,3.4,9.0,2010
Mike Bibby,31,ATL,PG,80,80,2195,12.7,.538,.503,.123,1.1,8.8,4.9,20.8,1.6,0.1,11.7,16.1,3.0,1.7,4.8,.104,0.1,-0.2,-0.2,1.0,,27.4,3.4,8.1,.416,1.6,4.1,.389,1.8,4.0,.444,.514,0.9,1.0,.861,0.3,2.1,2.3,3.9,0.8,0.0,1.1,2.0,9.1,2010
Al Harrington,29,NYK,PF,72,15,2195,16.8,.546,.397,.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,2.2,1.3,3.5,.077,0.8,-1.6,-0.8,0.6,6MOY-11,30.5,6.2,14.3,.435,1.9,5.7,.342,4.3,8.6,.496,.503,3.3,4.4,.757,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,17.7,2010
Channing Frye,26,PHO,C,81,41,2190,15.0,.598,.558,.172,3.6,17.6,11.0,7.4,1.5,2.4,8.8,16.7,4.3,2.2,6.4,.141,1.8,0.9,2.7,2.6,,27.0,3.9,8.7,.451,2.1,4.8,.439,1.8,3.8,.466,.573,1.2,1.5,.810,0.8,4.5,5.3,1.4,0.8,0.9,0.9,3.2,11.2,2010
Udonis Haslem,29,MIA,PF,78,0,2177,14.6,.538,.000,.305,9.1,24.8,17.0,3.9,0.7,0.9,9.5,17.1,2.8,3.2,6.0,.132,-0.8,-0.8,-1.7,0.2,6MOY-9,27.9,4.0,8.1,.494,0.0,0.0,,4.0,8.1,.494,.494,1.9,2.5,.762,2.1,5.9,8.1,0.7,0.4,0.3,1.0,2.2,9.9,2010
Shane Battier,31,HOU,SG,67,62,2168,11.1,.541,.624,.237,3.8,13.1,8.2,10.9,1.2,2.6,11.5,11.4,2.2,2.1,4.3,.095,0.1,1.4,1.5,1.9,DPOY-15,32.4,2.7,6.7,.398,1.5,4.2,.362,1.1,2.5,.458,.511,1.1,1.6,.726,1.1,3.6,4.7,2.4,0.8,1.1,1.0,2.1,8.0,2010
Anderson Varejão,27,CLE,PF,76,7,2166,15.8,.598,.011,.375,10.9,20.4,15.9,6.1,1.7,2.4,11.0,13.1,4.3,3.8,8.1,.179,0.1,1.2,1.3,1.8,"DPOY-9,6MOY-3,DEF2",28.5,3.5,6.1,.572,0.0,0.1,.200,3.5,6.1,.576,.573,1.5,2.3,.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,2.9,8.6,2010
Steve Blake,29,2TM,PG,80,38,2159,11.6,.539,.563,.092,1.2,9.4,5.2,26.9,1.4,0.2,19.1,14.5,1.9,1.4,3.3,.074,-0.1,-0.4,-0.5,0.8,,27.0,2.7,6.5,.416,1.5,3.7,.395,1.3,2.9,.443,.527,0.5,0.6,.750,0.3,2.1,2.3,4.8,0.7,0.1,1.6,1.5,7.3,2010
Steve Blake,29,POR,PG,51,28,1397,11.2,.526,.583,.090,1.3,9.2,5.2,22.5,1.4,0.1,15.0,14.8,1.3,1.1,2.4,.082,0.1,0.1,0.2,0.8,,27.0,2.7,6.5,.416,1.5,3.7,.395,1.3,2.9,.443,.527,0.5,0.6,.750,0.3,2.1,2.3,4.8,0.7,0.1,1.6,1.5,7.3,2010
Steve Blake,29,LAC,PG,29,10,762,12.3,.569,.521,.096,0.9,9.6,5.2,34.9,1.4,0.4,26.6,14.1,0.6,0.3,0.9,.058,-0.5,-1.3,-1.8,0.0,,27.0,2.7,6.5,.416,1.5,3.7,.395,1.3,2.9,.443,.527,0.5,0.6,.750,0.3,2.1,2.3,4.8,0.7,0.1,1.6,1.5,7.3,2010
Kendrick Perkins,25,BOS,C,78,78,2154,15.0,.613,.006,.536,9.1,24.4,16.9,6.0,0.6,4.8,20.4,17.6,1.4,3.8,5.2,.117,-1.7,1.0,-0.7,0.7,DPOY-17,27.6,4.0,6.7,.602,0.0,0.0,.000,4.0,6.7,.605,.602,2.1,3.6,.582,2.0,5.6,7.6,1.0,0.3,1.7,2.1,2.8,10.1,2010
Manu Ginóbili,32,SAS,SG,75,21,2150,22.5,.584,.388,.393,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,6.5,3.2,9.7,.216,5.1,1.6,6.7,4.7,"MVP-11,6MOY-4",28.7,5.3,12.0,.441,1.8,4.7,.377,3.5,7.4,.481,.514,4.1,4.7,.870,0.9,2.9,3.8,4.9,1.4,0.3,2.1,2.1,16.5,2010
Mehmet Okur,30,UTA,C,73,73,2149,15.6,.561,.275,.308,7.5,20.6,14.2,8.5,0.9,3.0,12.6,21.0,2.6,3.0,5.6,.126,0.4,0.1,0.5,1.4,,29.4,4.9,10.6,.458,1.1,2.9,.385,3.7,7.7,.486,.511,2.7,3.3,.820,1.8,5.2,7.1,1.6,0.5,1.1,1.7,3.1,13.5,2010
Thaddeus Young,21,PHI,PF,67,45,2145,14.0,.523,.170,.203,7.0,12.3,9.6,7.5,2.0,0.6,12.5,21.5,0.9,1.2,2.1,.047,-0.4,-1.5,-1.9,0.1,,32.0,5.7,12.1,.470,0.7,2.1,.348,5.0,10.1,.495,.499,1.7,2.5,.691,1.9,3.3,5.2,1.4,1.2,0.2,1.9,2.0,13.8,2010
Samuel Dalembert,28,PHI,C,82,80,2124,16.8,.573,.000,.254,13.1,30.7,21.8,4.7,1.0,5.6,17.5,15.1,2.3,3.0,5.2,.118,-1.2,0.3,-0.9,0.6,,25.9,3.5,6.4,.545,0.0,0.0,,3.5,6.4,.545,.545,1.2,1.6,.729,2.9,6.6,9.6,0.8,0.5,1.8,1.5,3.1,8.1,2010
Darren Collison,22,NOH,PG,76,37,2109,16.5,.546,.146,.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,1.9,1.1,2.9,.067,0.9,-1.8,-0.8,0.6,ROY-4,27.8,4.9,10.4,.477,0.6,1.5,.400,4.3,8.9,.490,.506,1.9,2.3,.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,2010
Matt Barnes,29,ORL,SF,81,58,2097,13.6,.576,.372,.262,6.1,18.0,12.3,10.1,1.5,1.1,15.3,16.2,2.5,3.4,5.9,.135,-0.1,1.3,1.3,1.7,DPOY-17,25.9,3.3,6.9,.487,0.8,2.6,.319,2.5,4.3,.586,.546,1.3,1.8,.740,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8,2010
Quentin Richardson,29,MIA,SF,76,75,2082,12.9,.572,.638,.127,3.6,17.4,10.6,7.0,1.8,0.7,9.5,14.8,2.7,3.1,5.8,.133,0.4,0.8,1.3,1.7,,27.4,3.2,7.4,.431,1.9,4.7,.397,1.3,2.7,.493,.558,0.7,0.9,.732,0.8,4.1,4.9,1.2,0.9,0.2,0.8,2.2,8.9,2010
J.R. Smith,24,DEN,SG,75,0,2082,15.0,.515,.452,.195,1.6,11.3,6.5,15.0,2.4,0.7,11.0,26.9,0.6,2.1,2.7,.062,0.5,-0.4,0.1,1.1,6MOY-5,27.8,5.7,13.8,.414,2.1,6.2,.338,3.6,7.5,.477,.491,1.9,2.7,.706,0.4,2.7,3.1,2.4,1.3,0.3,1.9,2.3,15.4,2010
Corey Maggette,30,GSW,PF,70,49,2081,20.3,.615,.056,.622,4.9,15.2,10.0,13.2,1.2,0.1,13.0,26.7,5.6,0.7,6.3,.144,2.1,-1.8,0.3,1.2,,29.7,6.5,12.7,.516,0.2,0.7,.260,6.3,11.9,.531,.523,6.6,7.9,.835,1.3,4.0,5.3,2.5,0.7,0.1,2.4,3.3,19.8,2010
Al Thornton,26,2TM,SF,75,46,2079,11.8,.523,.046,.312,6.4,10.0,8.2,7.1,1.1,1.3,11.7,19.0,1.2,1.0,2.2,.050,-2.1,-1.0,-3.1,-0.6,,27.7,4.3,9.0,.473,0.1,0.4,.355,4.1,8.6,.479,.482,2.0,2.8,.725,1.5,2.4,3.9,1.2,0.6,0.5,1.4,2.7,10.7,2010
