Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season
Nenê,26,DEN,C,77,76,2510,18.8,.645,.007,.519,8.7,18.7,13.8,7.1,1.9,3.1,14.4,18.1,5.6,3.7,9.3,.177,0.9,1.1,2.0,2.6,,32.6,5.6,9.2,.604,0.0,0.1,.200,5.5,9.1,.607,.604,3.5,4.8,.723,2.4,5.4,7.8,1.4,1.2,1.3,1.9,3.6,14.6,2009
Mike Conley,21,MEM,PG,82,61,2508,14.3,.548,.297,.270,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,.086,0.0,-0.3,-0.3,1.1,,30.6,3.9,8.9,.442,1.1,2.6,.406,2.9,6.3,.458,.503,2.0,2.4,.817,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9,2009
Deron Williams,24,UTA,PG,68,68,2505,21.1,.573,.230,.390,1.1,8.1,4.6,47.8,1.5,0.6,16.5,24.7,6.5,1.9,8.4,.160,4.8,-0.9,4.0,3.8,,36.8,6.8,14.5,.471,1.0,3.3,.310,5.8,11.1,.518,.506,4.8,5.6,.849,0.4,2.5,2.9,10.7,1.1,0.3,3.4,2.0,19.4,2009
Brook Lopez,20,NJN,C,82,75,2501,17.9,.568,.002,.257,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,3.2,2.7,5.8,.112,-0.3,-0.3,-0.6,0.9,ROY-3,30.5,5.5,10.3,.531,0.0,0.0,.000,5.5,10.3,.532,.531,2.1,2.6,.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0,2009
Roger Mason,28,SAS,SG,82,71,2496,11.9,.554,.479,.144,0.8,11.1,6.0,11.1,0.9,0.4,10.3,18.9,1.9,2.9,4.7,.091,-0.7,-0.2,-0.9,0.7,,30.4,4.3,10.0,.425,2.0,4.8,.421,2.2,5.2,.428,.526,1.3,1.4,.890,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2.0,11.8,2009
Randy Foye,25,MIN,SG,70,61,2494,13.7,.517,.314,.277,1.5,8.8,5.0,20.5,1.5,0.8,12.0,22.6,2.0,1.1,3.1,.059,0.1,-0.9,-0.8,0.8,,35.6,5.7,14.0,.407,1.6,4.4,.360,4.1,9.6,.428,.463,3.3,3.9,.846,0.5,2.6,3.1,4.3,1.0,0.4,2.1,2.9,16.3,2009
Devin Harris,25,NJN,PG,69,69,2494,21.6,.563,.212,.582,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,5.9,1.7,7.5,.145,3.3,-0.5,2.8,3.0,AS,36.1,6.6,15.1,.438,0.9,3.2,.291,5.7,11.9,.477,.469,7.2,8.8,.820,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4,21.3,2009
Jason Terry,31,DAL,SG,74,11,2491,19.3,.571,.390,.193,1.8,6.3,4.1,17.6,2.0,0.6,8.6,25.5,5.4,1.9,7.3,.140,3.3,-0.3,2.9,3.1,6MOY-1,33.7,7.3,15.8,.463,2.3,6.2,.366,5.1,9.6,.525,.535,2.7,3.0,.880,0.5,1.9,2.4,3.4,1.3,0.3,1.6,1.9,19.6,2009
Luis Scola,28,HOU,PF,82,82,2488,17.0,.572,.004,.323,9.8,23.4,16.9,8.6,1.5,0.3,11.9,19.3,4.3,4.3,8.6,.165,-0.2,0.7,0.5,1.6,,30.3,5.2,9.7,.531,0.0,0.0,.000,5.2,9.7,.533,.531,2.4,3.1,.760,2.4,6.3,8.8,1.5,0.8,0.1,1.5,3.2,12.7,2009
Steve Nash,34,PHO,PG,74,74,2484,19.5,.615,.289,.247,0.9,9.2,5.2,42.4,1.1,0.3,20.8,21.1,6.7,0.5,7.3,.140,4.5,-2.1,2.4,2.8,,33.6,5.8,11.5,.503,1.5,3.3,.439,4.3,8.2,.529,.566,2.6,2.8,.933,0.3,2.8,3.0,9.7,0.7,0.1,3.4,1.5,15.7,2009
Troy Murphy,28,IND,PF,73,73,2482,17.8,.614,.467,.240,6.4,32.0,19.1,10.4,1.2,1.0,11.9,16.9,5.2,3.4,8.5,.165,2.8,0.4,3.2,3.3,,34.0,5.0,10.5,.475,2.2,4.9,.450,2.8,5.6,.496,.580,2.1,2.5,.826,2.0,9.8,11.8,2.4,0.8,0.5,1.6,3.1,14.3,2009
Jamal Crawford,28,2TM,PG,65,65,2479,15.1,.545,.386,.337,1.0,7.5,4.2,18.1,1.1,0.4,11.2,22.8,3.3,0.0,3.3,.065,1.3,-2.6,-1.3,0.5,,38.1,6.4,15.7,.410,2.2,6.1,.360,4.3,9.7,.441,.479,4.6,5.3,.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,2009
Jamal Crawford,28,NYK,SG,11,11,392,15.7,.571,.456,.272,0.5,4.3,2.4,20.0,1.1,0.0,12.1,23.9,0.6,0.1,0.7,.083,2.3,-2.0,0.3,0.2,,38.1,6.4,15.7,.410,2.2,6.1,.360,4.3,9.7,.441,.479,4.6,5.3,.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,2009
Jamal Crawford,28,GSW,PG,54,54,2087,15.0,.541,.372,.349,1.1,8.1,4.6,17.8,1.1,0.4,11.0,22.6,2.7,-0.1,2.7,.061,1.1,-2.7,-1.6,0.2,,38.1,6.4,15.7,.410,2.2,6.1,.360,4.3,9.7,.441,.479,4.6,5.3,.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,2009
Shawn Marion,30,2TM,SF,69,68,2470,16.0,.522,.067,.187,8.6,19.7,14.2,9.3,1.9,2.1,11.0,18.1,2.1,3.1,5.2,.101,0.0,0.3,0.3,1.4,,35.8,5.5,11.4,.485,0.1,0.8,.189,5.4,10.7,.506,.491,1.7,2.1,.796,2.6,5.9,8.5,2.0,1.3,1.0,1.5,1.9,12.9,2009
Shawn Marion,30,MIA,SF,42,41,1516,15.7,.522,.090,.191,8.4,20.5,14.4,8.2,2.0,2.4,10.4,16.7,1.4,2.2,3.6,.113,-0.3,0.7,0.4,0.9,,35.8,5.5,11.4,.485,0.1,0.8,.189,5.4,10.7,.506,.491,1.7,2.1,.796,2.6,5.9,8.5,2.0,1.3,1.0,1.5,1.9,12.9,2009
Shawn Marion,30,TOR,SF,27,27,954,16.4,.523,.038,.181,9.1,18.4,13.8,10.9,1.7,1.7,11.7,20.2,0.7,1.0,1.6,.082,0.4,-0.3,0.1,0.5,,35.8,5.5,11.4,.485,0.1,0.8,.189,5.4,10.7,.506,.491,1.7,2.1,.796,2.6,5.9,8.5,2.0,1.3,1.0,1.5,1.9,12.9,2009
Tony Parker,26,SAS,PG,72,71,2456,23.4,.556,.051,.287,1.3,9.4,5.4,40.1,1.5,0.1,11.6,31.7,5.6,3.0,8.6,.168,3.8,-0.2,3.6,3.5,"MVP-8,AS,NBA3",34.1,8.9,17.5,.506,0.3,0.9,.292,8.6,16.6,.518,.513,3.9,5.0,.782,0.4,2.7,3.1,6.9,0.9,0.1,2.6,1.5,22.0,2009
Andrea Bargnani,23,TOR,PF,78,59,2453,14.6,.559,.304,.278,3.4,16.4,10.0,6.4,0.7,3.1,11.2,22.7,1.8,2.0,3.9,.076,-0.1,-0.7,-0.8,0.7,,31.4,5.5,12.3,.450,1.5,3.7,.409,4.0,8.6,.468,.512,2.8,3.4,.831,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1,15.4,2009
Metta World Peace,29,HOU,SF,69,55,2452,15.6,.512,.369,.253,3.2,13.4,8.5,16.2,2.3,0.7,10.8,24.5,1.6,4.0,5.5,.108,0.7,1.2,1.9,2.4,"DPOY-5,DEF2",35.5,6.0,15.0,.401,2.2,5.6,.399,3.8,9.5,.402,.475,2.8,3.8,.748,0.9,4.3,5.2,3.3,1.5,0.3,2.0,2.2,17.1,2009
Rafer Alston,32,2TM,PG,77,76,2447,13.8,.494,.404,.254,1.6,8.8,5.3,27.0,2.3,0.3,13.3,19.9,1.7,3.7,5.3,.104,-0.3,1.1,0.8,1.8,,31.8,4.1,10.6,.385,1.5,4.3,.338,2.6,6.4,.417,.454,2.0,2.7,.750,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8,11.7,2009
Rafer Alston,32,HOU,PG,48,48,1591,12.8,.484,.441,.209,1.9,8.4,5.3,25.9,1.9,0.3,13.4,19.2,0.9,2.1,2.9,.088,-0.3,0.4,0.2,0.9,,31.8,4.1,10.6,.385,1.5,4.3,.338,2.6,6.4,.417,.454,2.0,2.7,.750,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8,11.7,2009
Rafer Alston,32,ORL,PG,29,28,856,15.6,.509,.339,.332,1.1,9.6,5.5,28.9,3.1,0.3,13.2,21.2,0.8,1.6,2.4,.135,-0.3,2.3,2.0,0.9,,31.8,4.1,10.6,.385,1.5,4.3,.338,2.6,6.4,.417,.454,2.0,2.7,.750,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8,11.7,2009
Grant Hill,36,PHO,SF,82,68,2445,15.2,.584,.102,.301,3.2,15.7,9.7,11.0,1.8,1.6,13.0,17.5,3.5,1.9,5.3,.104,0.4,0.4,0.8,1.7,DPOY-16,29.8,4.8,9.1,.523,0.3,0.9,.316,4.5,8.2,.547,.540,2.2,2.7,.808,0.8,4.2,4.9,2.3,1.1,0.7,1.5,2.2,12.0,2009
Derek Fisher,34,LAL,PG,82,82,2441,12.1,.546,.439,.189,1.2,7.4,4.4,14.9,2.0,0.2,8.8,14.7,3.6,2.7,6.3,.123,-0.5,0.7,0.2,1.3,,29.8,3.6,8.4,.424,1.5,3.7,.397,2.1,4.7,.446,.512,1.3,1.6,.846,0.3,2.0,2.3,3.2,1.2,0.1,0.9,2.3,9.9,2009
Danny Granger,25,IND,SF,67,66,2424,21.8,.584,.352,.360,2.2,13.4,7.7,13.1,1.4,3.0,10.0,29.6,5.6,2.4,8.0,.158,4.9,-0.1,4.8,4.2,"MIP-1,AS",36.2,8.5,19.1,.447,2.7,6.7,.404,5.8,12.3,.470,.518,6.0,6.9,.878,0.7,4.4,5.1,2.7,1.0,1.4,2.5,3.1,25.8,2009
Josh Smith,23,ATL,PF,69,69,2421,17.2,.533,.102,.423,6.5,17.6,12.1,12.1,2.1,3.5,13.8,22.6,1.3,3.6,4.9,.097,0.3,1.4,1.7,2.3,DPOY-16,35.1,6.1,12.3,.492,0.4,1.3,.299,5.7,11.0,.514,.508,3.1,5.2,.588,1.9,5.3,7.2,2.4,1.4,1.6,2.3,2.7,15.6,2009
Jason Richardson,28,2TM,SG,72,71,2410,16.7,.571,.334,.204,3.9,11.5,7.8,9.8,1.6,0.9,8.2,21.5,4.3,1.5,5.8,.116,2.0,-0.8,1.2,2.0,,33.5,6.5,13.5,.477,1.8,4.5,.397,4.7,9.0,.518,.544,2.1,2.8,.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0,16.8,2009
Jason Richardson,28,CHA,SG,14,14,491,15.8,.536,.268,.250,3.3,11.3,7.3,14.1,1.5,0.5,8.9,25.8,0.5,0.5,1.1,.104,1.5,-0.2,1.3,0.4,,33.5,6.5,13.5,.477,1.8,4.5,.397,4.7,9.0,.518,.544,2.1,2.8,.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0,16.8,2009
Jason Richardson,28,PHO,SG,58,57,1919,16.9,.581,.353,.191,4.1,11.5,7.9,8.7,1.6,1.0,8.0,20.4,3.8,0.9,4.7,.119,2.2,-1.0,1.2,1.6,,33.5,6.5,13.5,.477,1.8,4.5,.397,4.7,9.0,.518,.544,2.1,2.8,.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0,16.8,2009
Mehmet Okur,29,UTA,C,72,72,2409,17.5,.592,.227,.376,6.1,21.5,13.8,8.1,1.2,1.7,11.3,21.7,4.5,2.9,7.4,.148,1.6,-0.3,1.3,2.0,,33.5,6.0,12.3,.485,1.3,2.8,.446,4.7,9.5,.497,.536,3.8,4.6,.817,1.7,6.0,7.7,1.7,0.8,0.7,1.8,3.0,17.0,2009
Kelenna Azubuike,25,GSW,SF,74,51,2375,14.7,.562,.249,.271,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,3.6,0.5,4.1,.083,1.0,-1.5,-0.5,0.9,,32.1,5.3,11.4,.464,1.3,2.8,.448,4.0,8.6,.469,.520,2.5,3.1,.808,1.5,3.5,5.0,1.6,0.8,0.7,1.3,2.5,14.4,2009
Mike Miller,28,MIN,SF,73,47,2356,13.8,.588,.411,.272,3.5,21.2,12.0,21.6,0.7,1.0,19.1,14.5,2.8,1.4,4.2,.086,0.9,0.3,1.1,1.8,,32.3,3.6,7.5,.482,1.2,3.1,.378,2.5,4.4,.554,.559,1.5,2.0,.732,1.0,5.6,6.6,4.5,0.4,0.4,2.0,1.9,9.9,2009
Stephen Jackson,30,GSW,SF,59,59,2339,16.1,.530,.306,.357,3.3,10.8,7.1,25.6,1.8,0.9,16.6,25.2,1.5,0.7,2.2,.045,1.4,-1.7,-0.3,1.0,,39.6,7.0,16.9,.414,1.7,5.2,.338,5.3,11.7,.448,.466,5.0,6.0,.826,1.2,3.9,5.1,6.5,1.5,0.5,3.9,2.6,20.7,2009
Michael Finley,35,SAS,SF,81,77,2336,11.4,.547,.463,.090,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,1.6,2.8,4.4,.091,-0.4,0.0,-0.4,1.0,,28.8,3.7,8.5,.437,1.6,3.9,.411,2.1,4.6,.459,.532,0.6,0.8,.823,0.3,3.0,3.3,1.4,0.5,0.2,0.8,1.0,9.7,2009
José Calderón,27,TOR,PG,68,68,2333,18.8,.613,.314,.239,0.8,8.9,4.9,41.0,1.7,0.2,16.7,16.9,6.2,1.3,7.5,.154,3.2,-0.4,2.8,2.8,,34.3,4.7,9.5,.497,1.2,3.0,.406,3.5,6.5,.538,.561,2.2,2.3,.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8,2009
Lamar Odom,29,LAL,PF,78,32,2316,16.6,.542,.147,.366,8.7,22.2,15.5,12.8,1.7,3.3,14.5,18.1,2.7,4.2,6.9,.143,0.4,1.6,2.0,2.4,6MOY-4,29.7,4.4,9.0,.492,0.4,1.3,.320,4.0,7.7,.522,.516,2.1,3.3,.623,2.3,5.9,8.2,2.6,1.0,1.3,1.8,3.0,11.3,2009
Raja Bell,32,2TM,SG,67,66,2315,10.7,.548,.396,.149,2.2,10.5,6.4,10.1,1.1,0.3,10.6,16.3,2.0,1.6,3.6,.074,-0.9,-0.4,-1.3,0.4,DPOY-12,34.6,4.5,10.2,.437,1.7,4.0,.421,2.8,6.2,.448,.520,1.3,1.5,.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,2009
Raja Bell,32,PHO,SG,22,22,712,8.5,.569,.531,.119,1.4,8.8,5.2,5.5,0.9,0.2,8.8,12.6,0.7,0.1,0.8,.054,-0.9,-0.9,-1.9,0.0,,34.6,4.5,10.2,.437,1.7,4.0,.421,2.8,6.2,.448,.520,1.3,1.5,.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,2009
Raja Bell,32,CHA,SG,45,44,1603,11.7,.541,.349,.160,2.6,11.2,6.9,12.2,1.3,0.3,11.1,18.0,1.3,1.5,2.8,.083,-0.9,-0.1,-1.0,0.4,,34.6,4.5,10.2,.437,1.7,4.0,.421,2.8,6.2,.448,.520,1.3,1.5,.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,2009
Anderson Varejão,26,CLE,PF,81,42,2306,14.6,.565,.004,.496,8.9,20.6,15.0,5.4,1.8,2.3,11.5,14.2,3.3,4.7,8.0,.166,-1.0,1.6,0.6,1.5,DPOY-13,28.5,3.3,6.2,.536,0.0,0.0,.000,3.3,6.2,.538,.536,1.9,3.1,.616,2.0,5.1,7.2,1.0,0.9,0.8,1.0,3.0,8.6,2009
Jason Thompson,22,SAC,PF,82,56,2303,13.9,.540,.011,.399,11.8,19.0,15.4,6.8,1.0,1.9,14.8,19.3,1.8,0.9,2.7,.057,-2.0,-2.2,-4.2,-1.3,,28.1,4.3,8.7,.497,0.0,0.1,.000,4.3,8.6,.502,.497,2.4,3.5,.692,2.9,4.5,7.4,1.1,0.6,0.7,1.8,3.8,11.1,2009
Paul Millsap,23,UTA,PF,76,38,2290,18.6,.576,.005,.435,13.1,21.0,17.0,9.8,1.8,2.5,12.6,20.0,4.5,3.3,7.7,.162,0.7,0.3,1.1,1.8,6MOY-17,30.1,5.3,9.9,.534,0.0,0.1,.000,5.3,9.8,.537,.534,3.0,4.3,.699,3.3,5.3,8.6,1.8,1.0,1.0,1.7,3.8,13.5,2009
Richard Hamilton,30,DET,SG,67,51,2279,16.9,.529,.182,.252,2.3,8.6,5.4,23.9,1.0,0.1,10.3,27.0,3.1,1.4,4.5,.095,1.5,-1.3,0.1,1.2,,34.0,7.0,15.6,.447,1.0,2.8,.368,5.9,12.7,.464,.480,3.3,3.9,.848,0.7,2.4,3.1,4.4,0.6,0.1,2.0,2.6,18.3,2009
Carmelo Anthony,24,DEN,SF,66,66,2277,19.0,.532,.141,.388,5.6,17.0,11.5,18.1,1.7,0.8,12.3,31.5,2.4,2.6,5.0,.105,1.5,-1.0,0.5,1.5,NBA3,34.5,8.1,18.3,.443,1.0,2.6,.371,7.2,15.7,.455,.469,5.6,7.1,.793,1.6,5.2,6.8,3.4,1.1,0.4,3.0,3.0,22.8,2009
Beno Udrih,26,SAC,PG,73,72,2270,12.3,.525,.162,.216,2.4,9.0,5.7,24.7,1.8,0.4,17.2,18.2,1.0,0.2,1.2,.026,-1.6,-1.5,-3.1,-0.6,,31.1,4.4,9.5,.461,0.5,1.5,.310,3.9,8.0,.491,.486,1.7,2.1,.820,0.6,2.4,3.0,4.7,1.1,0.2,2.2,2.6,11.0,2009
Spencer Hawes,20,SAC,C,77,51,2259,13.0,.509,.144,.170,7.6,20.9,14.2,11.3,1.0,3.1,15.7,20.2,-0.4,1.2,0.8,.016,-1.9,-1.1,-3.0,-0.6,,29.3,4.8,10.4,.466,0.5,1.5,.348,4.3,8.9,.486,.491,1.2,1.8,.662,1.9,5.2,7.1,1.9,0.6,1.2,2.1,3.2,11.4,2009
T.J. Ford,25,IND,PG,74,49,2258,16.6,.533,.114,.308,2.9,9.8,6.3,27.6,2.0,0.5,14.8,23.5,2.6,1.7,4.3,.092,0.5,-0.3,0.3,1.3,,30.5,5.6,12.3,.452,0.5,1.4,.337,5.1,10.9,.467,.472,3.3,3.8,.872,0.8,2.7,3.5,5.3,1.2,0.2,2.4,2.4,14.9,2009
Kendrick Perkins,24,BOS,C,76,76,2253,13.2,.591,.004,.335,11.5,21.4,16.7,6.5,0.5,5.3,23.1,14.8,1.1,4.5,5.6,.119,-1.8,1.9,0.1,1.2,,29.6,3.6,6.3,.577,0.0,0.0,.000,3.6,6.3,.580,.577,1.3,2.1,.600,2.7,5.5,8.1,1.3,0.3,2.0,2.2,3.3,8.5,2009
Shaquille O'Neal,36,PHO,C,75,75,2252,22.3,.623,.001,.617,10.1,22.3,16.4,8.9,1.1,3.5,13.6,24.2,5.6,2.2,7.8,.166,1.9,-0.3,1.7,2.1,"AS,NBA3",30.0,6.8,11.2,.609,0.0,0.0,.000,6.8,11.2,.610,.609,4.1,6.9,.595,2.5,5.9,8.4,1.7,0.7,1.4,2.2,3.4,17.8,2009
Baron Davis,29,LAC,PG,65,60,2248,14.5,.460,.342,.219,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,-0.9,1.5,0.6,.013,0.0,-0.8,-0.8,0.7,,34.6,5.5,14.8,.370,1.5,5.0,.302,3.9,9.7,.406,.422,2.4,3.2,.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9,2009
Travis Outlaw,24,POR,SF,81,6,2246,15.1,.541,.278,.285,3.8,14.6,9.1,6.3,1.2,2.0,8.9,22.0,3.0,2.3,5.3,.113,0.6,-0.4,0.2,1.2,6MOY-5,27.7,4.8,10.5,.453,1.1,2.9,.377,3.7,7.6,.482,.505,2.2,3.0,.723,0.9,3.2,4.1,1.0,0.6,0.7,1.2,2.1,12.8,2009
J.R. Smith,23,DEN,SG,81,18,2245,16.8,.576,.477,.286,2.3,12.8,7.7,17.3,1.8,0.5,12.3,24.2,3.6,2.2,5.8,.124,2.6,-0.3,2.2,2.4,6MOY-2,27.7,5.2,11.7,.446,2.2,5.6,.397,3.0,6.1,.491,.541,2.5,3.4,.754,0.5,3.1,3.7,2.8,1.0,0.2,1.9,2.3,15.2,2009
Al Horford,22,ATL,C,67,67,2242,17.0,.565,.002,.345,7.6,25.0,16.3,11.9,1.3,3.3,13.1,16.4,3.3,3.5,6.8,.145,0.2,1.5,1.7,2.1,,33.5,4.7,8.9,.525,0.0,0.0,.000,4.7,8.9,.526,.525,2.2,3.1,.727,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,11.5,2009
Nate Robinson,24,NYK,PG,74,11,2209,18.9,.549,.375,.288,4.7,9.8,7.2,22.9,2.1,0.2,10.7,25.6,4.4,1.5,5.9,.128,2.5,-0.1,2.4,2.4,6MOY-3,29.9,6.1,13.9,.437,1.7,5.2,.325,4.4,8.7,.504,.498,3.4,4.0,.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,17.2,2009
Steve Blake,28,POR,PG,69,69,2188,14.4,.557,.507,.116,1.6,8.4,4.9,25.1,1.7,0.1,13.7,17.0,4.1,1.7,5.8,.128,1.7,-0.2,1.5,1.9,,31.7,4.0,9.4,.428,2.0,4.8,.427,2.0,4.6,.429,.536,0.9,1.1,.840,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0,2009
Tyrus Thomas,22,CHI,PF,79,61,2175,15.9,.525,.013,.445,7.8,18.9,13.4,5.5,2.2,5.1,13.6,19.4,1.2,3.4,4.6,.101,-1.5,1.5,0.0,1.1,,27.5,3.9,8.6,.451,0.0,0.1,.333,3.9,8.5,.453,.453,3.0,3.8,.783,1.9,4.6,6.4,1.0,1.2,1.9,1.6,2.8,10.8,2009
Ramon Sessions,22,MIL,PG,79,39,2173,17.6,.525,.044,.457,3.3,11.7,7.3,34.6,2.0,0.3,14.0,22.4,3.5,2.1,5.6,.123,1.4,0.1,1.6,1.9,,27.5,4.4,9.8,.445,0.1,0.4,.176,4.3,9.4,.457,.449,3.6,4.5,.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2.0,12.4,2009
Delonte West,25,CLE,SG,64,64,2152,14.1,.559,.365,.173,1.8,9.2,5.6,16.6,2.4,0.5,12.0,16.7,3.0,3.4,6.4,.142,0.1,1.7,1.7,2.0,,33.6,4.5,9.8,.457,1.4,3.6,.399,3.0,6.2,.490,.530,1.4,1.7,.833,0.5,2.7,3.2,3.5,1.5,0.2,1.4,2.0,11.7,2009
James Posey,32,NOH,SG,75,0,2140,10.8,.568,.599,.279,2.2,18.3,10.2,6.0,1.5,0.8,11.8,15.0,1.7,2.6,4.2,.095,-1.3,0.4,-1.0,0.6,6MOY-16,28.5,2.9,7.0,.412,1.5,4.2,.369,1.3,2.8,.476,.523,1.6,1.9,.822,0.5,4.3,4.8,1.1,0.8,0.3,1.1,2.9,8.9,2009
Rasheed Wallace,34,DET,C,66,63,2123,14.9,.520,.443,.140,3.1,24.6,13.7,7.1,1.6,3.1,7.2,18.5,1.6,3.4,5.1,.114,0.4,1.6,2.0,2.1,,32.2,4.6,10.9,.419,1.7,4.8,.354,2.9,6.1,.471,.498,1.2,1.5,.772,0.8,6.6,7.4,1.4,0.9,1.3,0.9,3.0,12.0,2009
Luc Mbah a Moute,22,MIL,PF,82,52,2114,12.3,.516,.008,.391,10.1,17.4,13.6,6.3,2.1,1.8,14.8,14.3,1.2,2.8,4.0,.092,-1.6,0.8,-0.8,0.6,,25.8,2.8,6.0,.462,0.0,0.0,.000,2.8,5.9,.466,.462,1.7,2.3,.729,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,7.2,2009
Kenyon Martin,31,DEN,PF,66,66,2111,13.6,.523,.059,.304,4.6,16.8,10.9,10.0,2.3,2.7,12.4,17.7,0.9,3.1,4.0,.090,-1.2,1.5,0.3,1.2,,32.0,4.8,9.8,.491,0.2,0.6,.368,4.6,9.2,.498,.502,1.8,3.0,.604,1.2,4.8,6.0,2.0,1.5,1.1,1.6,3.0,11.7,2009
Brad Miller,32,2TM,C,70,43,2100,16.7,.566,.091,.443,8.3,21.9,15.0,17.9,1.3,1.3,15.1,18.4,3.6,1.5,5.1,.117,1.0,0.1,1.1,1.6,,30.0,4.2,8.8,.476,0.3,0.8,.411,3.8,8.0,.482,.494,3.2,3.9,.824,2.1,5.6,7.8,3.3,0.7,0.5,1.9,3.2,11.9,2009
Brad Miller,32,SAC,C,43,43,1354,15.7,.562,.111,.402,7.1,22.7,14.8,17.8,1.1,1.3,15.4,17.9,1.9,0.6,2.6,.091,0.7,-0.2,0.5,0.8,,30.0,4.2,8.8,.476,0.3,0.8,.411,3.8,8.0,.482,.494,3.2,3.9,.824,2.1,5.6,7.8,3.3,0.7,0.5,1.9,3.2,11.9,2009
Brad Miller,32,CHI,C,27,0,746,18.6,.574,.058,.513,10.3,20.5,15.4,18.0,1.5,1.2,14.5,19.4,1.7,0.9,2.6,.165,1.5,0.6,2.1,0.8,,30.0,4.2,8.8,.476,0.3,0.8,.411,3.8,8.0,.482,.494,3.2,3.9,.824,2.1,5.6,7.8,3.3,0.7,0.5,1.9,3.2,11.9,2009
Charlie Villanueva,24,MIL,PF,78,47,2095,18.6,.529,.237,.220,8.3,21.6,14.7,12.4,1.2,2.2,10.4,28.5,2.2,2.7,4.9,.112,1.6,-0.6,1.1,1.6,,26.9,6.2,14.0,.447,1.1,3.3,.345,5.1,10.7,.479,.488,2.6,3.1,.838,2.0,4.7,6.7,1.8,0.6,0.7,1.8,3.3,16.2,2009
Sebastian Telfair,23,MIN,PG,75,43,2095,10.8,.481,.303,.230,1.7,5.5,3.5,26.1,1.8,0.4,16.0,19.6,0.0,0.8,0.8,.019,-2.0,-1.4,-3.4,-0.7,,27.9,3.6,9.3,.383,1.0,2.8,.346,2.6,6.5,.399,.435,1.7,2.1,.819,0.4,1.3,1.7,4.6,1.0,0.2,1.9,2.5,9.8,2009
Marvin Williams,22,ATL,SF,61,59,2093,16.0,.569,.249,.439,6.2,15.2,10.7,6.3,1.5,1.4,8.6,18.2,3.9,2.2,6.1,.140,1.0,-0.2,0.8,1.5,,34.3,4.7,10.2,.458,0.9,2.5,.355,3.8,7.7,.493,.502,3.6,4.5,.806,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1,13.9,2009
Allen Iverson,33,2TM,SG,57,53,2093,15.8,.504,.119,.416,1.7,8.2,4.9,23.1,2.3,0.2,12.9,25.7,0.9,1.9,2.9,.066,0.2,0.0,0.2,1.1,AS,36.7,6.1,14.6,.417,0.5,1.7,.283,5.6,12.9,.435,.434,4.8,6.1,.781,0.5,2.5,3.0,5.0,1.5,0.1,2.6,1.5,17.5,2009
Allen Iverson,33,DEN,SG,3,3,123,15.2,.549,.200,.625,2.9,4.6,3.8,25.9,1.2,0.6,16.4,22.1,0.2,0.1,0.2,.087,1.8,-1.5,0.3,0.1,,36.7,6.1,14.6,.417,0.5,1.7,.283,5.6,12.9,.435,.434,4.8,6.1,.781,0.5,2.5,3.0,5.0,1.5,0.1,2.6,1.5,17.5,2009
